image_id,label,filename,set,uid,record_id,label_predicted,score_predicted,e_0,e_1,in_test,label_true,labeled,color_prob,color_class,label_undetermined,scores_predicted,label_possible,score_possible,entropy,al_measure,most_needed,fre,incorrect_score,double_checked,dp_is_ldp,dp_depth,dp_depth_alt,dp_parent,display_order,num_children,dp_cluster,num_children_alt,dp_cluster_color,dp_most_needed,direct_most_needed,score_true,color_fre
RMNH_MOL_178107_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_178107_1.jpg,,RMNH_MOL_178107_1,RMNH_MOL_178107_1R,Label only,1.0,-4.8700724,-17.238686,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.9229753438204904,0.61,0,0,18269,9,16630,3417,0,17.0,0,#3a548c,66.0,18272,,#dfe318
ZMA_MOLL_2503129,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_2503129.jpg,,ZMA_MOLL_2503129,ZMA_MOLL_2503129R,Label only,,-1.831913,-18.750713,0,Label only,1,#800080,#393b79,,,,,,18272,63.0,0.9860488834734996,0.61,1,0,18269,6,11908,3409,40,63.0,3,#ece51b,63.0,18272,,#fde725
RMNH_MOL_179454_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_179454_1.jpg,,RMNH_MOL_179454_1,RMNH_MOL_179454_1R,Label only,1.0,-6.6419353,-15.150784,1,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.8558424884418439,0.61,0,0,18278,16,17305,13582,2,1.0,1,#450559,66.0,18272,,#b0dd2f
RMNH_MOL_220674,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_220674.jpg,,RMNH_MOL_220674,RMNH_MOL_220674R,Shell,1.0,-8.038179,9.301807,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18278,13,13757,13583,0,29.0,0,#25838e,66.0,18272,,#440154
RMNH_MOL_143284,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_143284.jpg,,RMNH_MOL_143284,RMNH_MOL_143284R,Shell,1.0,-7.941455,14.427559,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9514892273136336,0.61,0,0,18273,11,17712,6295,15,29.0,1,#25838e,66.0,18272,,#ece51b
RMNH_MOL_220978,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_220978.jpg,,RMNH_MOL_220978,RMNH_MOL_220978R,Shell,,-9.913275,13.703018,0,Shell,1,#800080,#9c9ede,,,,,,18272,54.0,0.9627787900970628,0.61,1,0,18278,17,13964,13575,48,54.0,2,#8ed645,54.0,18272,,#f8e621
RMNH_MOL_175934,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_175934.jpg,,RMNH_MOL_175934,RMNH_MOL_175934R,Shell,1.0,-10.136782,9.16609,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18278,15,4012,13576,4,0.0,1,#440154,66.0,18272,,#440154
RMNH_MOL_219559,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_219559.jpg,,RMNH_MOL_219559,RMNH_MOL_219559R,Shell,1.0,-12.69445,14.934799,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9644272682393146,0.61,0,0,18278,15,11528,13577,11,0.0,4,#440154,66.0,18272,,#f8e621
RMNH_MOL_182949,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_182949.jpg,,RMNH_MOL_182949,RMNH_MOL_182949R,Shell,1.0,-8.006289,15.26437,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9582731622734856,0.61,0,0,18278,15,16520,13578,4,57.0,1,#addc30,66.0,18272,,#f1e51d
RMNH_MOL_129209,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_129209.jpg,,RMNH_MOL_129209,RMNH_MOL_129209R,,0.04336153,-15.84479,13.812241,0,,0,#471063,#AAAAAA,,,,,-inf,18272,66.0,0.0,0.61,0,0,18263,10,14471,1731,0,47.0,0,#50c46a,66.0,18272,,#440154
ZMA_MOLL_100498,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_100498.jpg,,ZMA_MOLL_100498,ZMA_MOLL_100498R,Shell,1.0,-8.860227,12.97374,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18276,18,3178,10340,6,21.0,1,#32658e,66.0,18272,,#440154
RMNH_MOL_232239,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_232239.jpg,,RMNH_MOL_232239,RMNH_MOL_232239R,,0.047254194,-9.349594,17.82309,0,,0,#471063,#AAAAAA,,,,,-inf,18272,66.0,0.0,0.61,0,0,18278,18,1556,13579,0,2.0,0,#460b5e,66.0,18272,,#440154
RMNH_MOL_181041,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_181041.jpg,,RMNH_MOL_181041,RMNH_MOL_181041R,Shell,1.0,-12.104162,15.181423,1,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18276,15,16362,10341,21,19.0,1,#365d8d,66.0,18272,,#440154
RMNH_MOL_192954,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_192954.jpg,,RMNH_MOL_192954,RMNH_MOL_192954R,Shell,1.0,-9.860161,10.004709,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,1,18133,7,4634,131,0,0.0,0,#440154,66.0,18272,,#440154
RMNH_MOL_216928,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_216928.jpg,,RMNH_MOL_216928,RMNH_MOL_216928R,Shell,1.0,-17.564547,14.340473,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9334771292753616,0.61,0,0,18278,14,9784,13565,0,14.0,0,#3f4889,66.0,18272,,#e5e419
ZMA_MOLL_38794,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_38794.jpg,,ZMA_MOLL_38794,ZMA_MOLL_38794R,Shell,1.0,-12.202454,13.23703,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18278,16,5703,13566,16,36.0,3,#1e9d89,66.0,18272,,#440154
RMNH_MOL_204556,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_204556.jpg,,RMNH_MOL_204556,RMNH_MOL_204556R,Shell,1.0,-8.191676,15.296406,1,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9672798921164352,0.61,0,0,18265,14,16974,2082,6,36.0,2,#1e9d89,66.0,18272,,#f8e621
RMNH_MOL_318356_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_318356_1.jpg,,RMNH_MOL_318356_1,RMNH_MOL_318356_1R,Label only,1.0,-3.05443,-19.304174,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.8635229958176435,0.61,0,0,18276,8,3936,10261,4,1.0,1,#450559,66.0,18272,,#b0dd2f
RMNH_MOL_175806,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_175806.jpg,,RMNH_MOL_175806,RMNH_MOL_175806R,Shell,1.0,-14.214235,15.387672,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18276,10,6917,10262,2,4.0,1,#481769,66.0,18272,,#440154
RMNH_MOL_236791,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_236791.jpg,,RMNH_MOL_236791,RMNH_MOL_236791R,Shell,1.0,-7.039686,14.306149,1,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.961943385794417,0.61,0,0,18278,17,10091,13567,2,2.0,1,#460b5e,66.0,18272,,#f8e621
RMNH_MOL_115750,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_115750.jpg,,RMNH_MOL_115750,RMNH_MOL_115750R,Shell,1.0,-12.719616,11.634056,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.940937423630542,0.61,0,0,18274,16,8894,6416,0,49.0,0,#5ec962,66.0,18272,,#e5e419
RMNH_MOL_179455_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_179455_1.jpg,,RMNH_MOL_179455_1,RMNH_MOL_179455_1R,Label only,1.0,-2.48567,-15.047086,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18272,12,6972,5359,0,1.0,0,#450559,66.0,18272,,#440154
RMNH_MOL_210808,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_210808.jpg,,RMNH_MOL_210808,RMNH_MOL_210808R,Shell,1.0,-8.865469,10.519445,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9397968930683386,0.61,0,0,18278,10,16314,13563,3,13.0,1,#414487,66.0,18272,,#e5e419
RMNH_MOL_148422_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_148422_1.jpg,,RMNH_MOL_148422_1,RMNH_MOL_148422_1R,Label only,1.0,-7.5694265,-15.911591,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.9064165646621458,0.61,0,0,18276,16,13742,10263,2,6.0,1,#482173,66.0,18272,,#d2e21b
RMNH_MOL_324585_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_324585_1.jpg,,RMNH_MOL_324585_1,RMNH_MOL_324585_1R,Label only,1.0,-9.051292,-14.815352,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.8487024770468622,0.61,0,0,18276,10,3522,10264,22,1.0,2,#450559,66.0,18272,,#a8db34
RMNH_MOL_191807,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_191807.jpg,,RMNH_MOL_191807,RMNH_MOL_191807R,Shell,1.0,-11.0230665,8.6278305,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18270,10,1885,3792,8,4.0,1,#481769,66.0,18272,,#440154
ZMA_MOLL_100045,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_100045.jpg,,ZMA_MOLL_100045,ZMA_MOLL_100045R,Shell,1.0,-12.718699,17.75557,1,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9637826341176036,0.61,0,0,18278,14,8125,13564,2,49.0,1,#5ec962,66.0,18272,,#f8e621
ZMA_MOLL_104143,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_104143.jpg,,ZMA_MOLL_104143,ZMA_MOLL_104143R,Shell,1.0,-15.318713,15.200874,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18275,9,17176,8361,2,13.0,1,#414487,66.0,18272,,#440154
RMNH_MOL_325850_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_325850_1.jpg,,RMNH_MOL_325850_1,RMNH_MOL_325850_1R,Label only,1.0,-4.225708,-17.19595,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.7137892135542958,0.61,0,0,18275,9,1249,8362,0,2.0,0,#460b5e,66.0,18272,,#52c569
RMNH_MOL_223925,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_223925.jpg,,RMNH_MOL_223925,RMNH_MOL_223925R,Shell,1.0,-14.793503,10.277321,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9502316062165064,0.61,0,0,18275,14,830,8363,8,28.0,1,#27808e,66.0,18272,,#ece51b
RMNH_MOL_223653_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_223653_1.jpg,,RMNH_MOL_223653_1,RMNH_MOL_223653_1R,Label only,1.0,-3.9564972,-19.42477,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.8958114446617029,0.61,0,0,18278,12,9796,13560,11,15.0,2,#3d4d8a,66.0,18272,,#cae11f
ZMA_MOLL_154525,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_154525.jpg,,ZMA_MOLL_154525,ZMA_MOLL_154525R,Shell,1.0,-14.012091,10.262615,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.8386402917158162,0.61,0,0,18272,19,335,5360,11,52.0,1,#7ad151,66.0,18272,,#a2da37
ZMA_MOLL_64243,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_64243.jpg,,ZMA_MOLL_64243,ZMA_MOLL_64243R,Shell,1.0,-10.152436,12.87434,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.956135155067557,0.61,0,1,18207,14,7606,238,9,26.0,2,#2a788e,66.0,18272,,#f1e51d
ZMA_MOLL_46248,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_46248.jpg,,ZMA_MOLL_46248,ZMA_MOLL_46248R,Shell,1.0,-9.18845,12.438961,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9509158899545852,0.61,0,0,18278,23,750,13561,0,31.0,0,#228b8d,66.0,18272,,#ece51b
RMNH_MOL_139927,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_139927.jpg,,RMNH_MOL_139927,RMNH_MOL_139927R,Shell,1.0,-13.806944,17.771278,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18270,17,4346,3793,0,30.0,0,#24878e,66.0,18272,,#440154
RMNH_MOL_179205,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_179205.jpg,,RMNH_MOL_179205,RMNH_MOL_179205R,Shell,1.0,-8.278158,12.473129,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.958503506733727,0.61,0,0,18268,12,12589,3089,4,23.0,2,#2e6d8e,66.0,18272,,#f1e51d
ZMA_MOLL_50006,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_50006.jpg,,ZMA_MOLL_50006,ZMA_MOLL_50006R,Shell,1.0,-16.700499,13.938225,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9499238515305856,0.61,0,0,18278,16,15353,13562,0,41.0,0,#29af7f,66.0,18272,,#ece51b
RMNH_MOL_176299_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_176299_1.jpg,,RMNH_MOL_176299_1,RMNH_MOL_176299_1R,Shell,1.0,-7.1514645,-14.339055,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18274,16,12508,6417,0,17.0,0,#3a548c,66.0,18272,,#440154
RMNH_MOL_216311,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_216311.jpg,,RMNH_MOL_216311,RMNH_MOL_216311R,Shell,1.0,-8.487438,10.684742,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.95787283229046,0.61,0,0,18276,18,10700,10207,0,2.0,0,#460b5e,66.0,18272,,#f1e51d
RMNH_MOL_191386,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_191386.jpg,,RMNH_MOL_191386,RMNH_MOL_191386R,Shell,1.0,-10.79685,17.260574,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9492571520206806,0.61,0,0,18278,18,9117,13557,0,0.0,0,#440154,66.0,18272,,#ece51b
RMNH_MOL_234646,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_234646.jpg,,RMNH_MOL_234646,RMNH_MOL_234646R,Shell,1.0,-11.4830675,11.848707,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9549266007194678,0.61,0,0,18278,18,15947,13558,2,8.0,1,#472c7a,66.0,18272,,#f1e51d
RMNH_MOL_177071_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_177071_1.jpg,,RMNH_MOL_177071_1,RMNH_MOL_177071_1R,Label only,1.0,-2.4003296,-19.128984,1,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.9500294964127058,0.61,0,0,18278,11,3459,13559,10,2.0,2,#460b5e,66.0,18272,,#ece51b
RMNH_MOL_148506,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_148506.jpg,,RMNH_MOL_148506,RMNH_MOL_148506R,Shell,1.0,-10.9555235,17.158577,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9605295574859504,0.61,0,0,18273,15,11388,5385,7,2.0,3,#460b5e,66.0,18272,,#f1e51d
ZMA_MOLL_48072,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_48072.jpg,,ZMA_MOLL_48072,ZMA_MOLL_48072R,Shell,,-9.42307,11.599045,0,Shell,1,#800080,#9c9ede,,,,,,18272,50.0,0.9623023892138935,0.61,1,0,18264,16,8033,1991,27,50.0,2,#67cc5c,50.0,18272,,#f8e621
RMNH_MOL_318258,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_318258.jpg,,RMNH_MOL_318258,RMNH_MOL_318258R,Shell,1.0,-5.56388,13.939674,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9279011543378924,0.61,0,0,18274,23,3579,6423,5,33.0,2,#20928c,66.0,18272,,#dfe318
RMNH_MOL_224150_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_224150_1.jpg,,RMNH_MOL_224150_1,RMNH_MOL_224150_1R,Shell,1.0,-6.9399443,-15.997568,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18276,14,5046,10205,4,10.0,1,#453581,66.0,18272,,#440154
RMNH_MOL_163905_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_163905_1.jpg,,RMNH_MOL_163905_1,RMNH_MOL_163905_1R,Shell,1.0,-8.012863,-14.275924,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.8577643201355898,0.61,0,0,18278,14,11865,13537,3,1.0,1,#450559,66.0,18272,,#b0dd2f
RMNH_MOL_143421,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_143421.jpg,,RMNH_MOL_143421,RMNH_MOL_143421R,Shell,1.0,-8.942835,17.630356,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.95791917016372,0.61,0,0,18269,21,15206,3376,2,12.0,1,#423f85,66.0,18272,,#f1e51d
RMNH_MOL_183096,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_183096.jpg,,RMNH_MOL_183096,RMNH_MOL_183096R,Tube,0.5600623435394989,-18.078934,15.389553,0,,0,#1f9f88,#ad494a,,0.56,Shell,0.44,0.9895658190731856,18272,66.0,0.0265858797408887,0.61,0,0,18278,12,883,13538,3,51.0,1,#70cf57,66.0,18272,,#46085c
RMNH_MOL_179046,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_179046.jpg,,RMNH_MOL_179046,RMNH_MOL_179046R,Shell,1.0,-16.145878,16.853607,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9054236277739328,0.61,0,0,18264,11,15587,1986,0,11.0,0,#443a83,66.0,18272,,#d2e21b
RMNH_MOL_182192_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_182192_1.jpg,,RMNH_MOL_182192_1,RMNH_MOL_182192_1R,Label only,1.0,-9.555405,-13.84688,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18278,14,14077,13539,0,1.0,0,#450559,66.0,18272,,#440154
RMNH_MOL_189984,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_189984.jpg,,RMNH_MOL_189984,RMNH_MOL_189984R,,0.034897022,-15.27836,16.314812,0,,0,#460b5e,#AAAAAA,,,,,-inf,18272,66.0,0.0,0.61,0,0,18278,15,16061,13540,20,19.0,2,#365d8d,66.0,18272,,#440154
RMNH_MOL_174294,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_174294.jpg,,RMNH_MOL_174294,RMNH_MOL_174294R,Shell,1.0,-11.754123,11.789446,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9071377356576762,0.61,0,0,18278,15,10859,13541,47,0.0,3,#440154,66.0,18272,,#d2e21b
RMNH_MOL_318783,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_318783.jpg,,RMNH_MOL_318783,RMNH_MOL_318783R,Shell,1.0,-11.037025,10.175705,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18276,12,3893,10214,16,4.0,3,#481769,66.0,18272,,#440154
RMNH_MOL_192063,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_192063.jpg,,RMNH_MOL_192063,RMNH_MOL_192063R,Shell,1.0,-11.059293,10.860584,1,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18278,25,1657,13533,15,12.0,2,#423f85,66.0,18272,,#440154
RMNH_MOL_188001,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_188001.jpg,,RMNH_MOL_188001,RMNH_MOL_188001R,Shell,1.0,-15.782089,16.942028,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9309513175704242,0.61,0,0,18278,16,12516,13534,2,35.0,1,#1f998a,66.0,18272,,#dfe318
ZMA_MOLL_166420,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_166420.jpg,,ZMA_MOLL_166420,ZMA_MOLL_166420R,Shell,1.0,-7.9461,14.49456,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9540924855176498,0.61,0,0,18255,12,5027,971,0,27.0,0,#287c8e,66.0,18272,,#f1e51d
RMNH_MOL_193536,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_193536.jpg,,RMNH_MOL_193536,RMNH_MOL_193536R,Shell,1.0,-7.61147,12.220234,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18278,19,17439,13535,17,3.0,2,#471164,66.0,18272,,#440154
RMNH_MOL_182416,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_182416.jpg,,RMNH_MOL_182416,RMNH_MOL_182416R,Shell,1.0,-13.065483,11.449043,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18265,14,2476,2079,0,22.0,0,#30698e,66.0,18272,,#440154
RMNH_MOL_185228_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_185228_1.jpg,,RMNH_MOL_185228_1,RMNH_MOL_185228_1R,Label only,1.0,-2.0183067,-18.201324,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18263,7,1116,1729,0,6.0,0,#482173,66.0,18272,,#440154
RMNH_MOL_181060_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_181060_1.jpg,,RMNH_MOL_181060_1,RMNH_MOL_181060_1R,Label only,1.0,-7.5640154,-15.08892,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.8736270239106216,0.61,0,0,18278,11,231,13536,0,6.0,0,#482173,66.0,18272,,#b5de2b
ZMA_MOLL_30718_1,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_30718_1.jpg,,ZMA_MOLL_30718_1,ZMA_MOLL_30718_1R,Shell,1.0,-19.414837,11.149214,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18276,11,7883,10203,0,37.0,0,#1fa188,66.0,18272,,#440154
RMNH_MOL_182999,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_182999.jpg,,RMNH_MOL_182999,RMNH_MOL_182999R,Shell,1.0,-9.805883,15.274513,1,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18262,14,2543,1588,11,48.0,1,#58c765,66.0,18272,,#440154
RMNH_MOL_193038,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_193038.jpg,,RMNH_MOL_193038,RMNH_MOL_193038R,Shell,1.0,-15.894175,15.461815,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9619454282658584,0.61,0,0,18274,13,13826,6389,0,54.0,0,#8ed645,66.0,18272,,#f8e621
RMNH_MOL_209628,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_209628.jpg,,RMNH_MOL_209628,RMNH_MOL_209628R,Shell,1.0,-10.387566,16.027164,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9515708033997796,0.61,0,0,18276,15,12237,10204,0,3.0,0,#471164,66.0,18272,,#ece51b
RMNH_MOL_191604,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_191604.jpg,,RMNH_MOL_191604,RMNH_MOL_191604R,Shell,1.0,-17.126143,10.516506,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18260,15,14606,1439,2,24.0,1,#2d718e,66.0,18272,,#440154
RMNH_MOL_182191,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_182191.jpg,,RMNH_MOL_182191,RMNH_MOL_182191R,,0.03346757,-15.78683,11.685535,0,,0,#460b5e,#AAAAAA,,,,,-inf,18272,66.0,0.0,0.61,0,0,18264,12,16717,1856,0,0.0,0,#440154,66.0,18272,,#440154
ZMA_MOLL_164751,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_164751.jpg,,ZMA_MOLL_164751,ZMA_MOLL_164751R,Shell,1.0,-17.69317,14.959969,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.914033939580525,0.61,0,0,18278,15,9341,13532,8,39.0,1,#22a884,66.0,18272,,#d8e219
RMNH_MOL_322941,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_322941.jpg,,RMNH_MOL_322941,RMNH_MOL_322941R,Label only,1.0,-5.0182104,-16.13116,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.7246161872491388,0.61,0,0,18267,10,6983,2577,20,0.0,1,#440154,66.0,18272,,#58c765
RMNH_MOL_150732_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_150732_1.jpg,,RMNH_MOL_150732_1,RMNH_MOL_150732_1R,Shell,1.0,-5.472349,-17.774471,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18278,11,10017,13529,7,1.0,2,#450559,66.0,18272,,#440154
RMNH_MOL_5007866,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_5007866.jpg,,RMNH_MOL_5007866,RMNH_MOL_5007866R,Slide,1.0,14.951935,11.151201,0,,0,#fde725,#e7ba52,,1.0,,,-0.0,18272,66.0,0.6257669536067456,0.61,0,0,18276,8,1427,10120,5,0.0,1,#440154,66.0,18272,,#2cb17e
RMNH_MOL_216509_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_216509_1.jpg,,RMNH_MOL_216509_1,RMNH_MOL_216509_1R,Label only,1.0,-2.7236633,-17.229378,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.9034810700175282,0.61,0,0,18264,10,6784,1864,2,17.0,1,#3a548c,66.0,18272,,#d2e21b
RMNH_MOL_193124,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_193124.jpg,,RMNH_MOL_193124,RMNH_MOL_193124R,Shell,1.0,-14.977266,13.162342,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18272,12,1368,5191,2,40.0,1,#25ac82,66.0,18272,,#440154
