image_id,label,filename,set,uid,record_id,label_predicted,score_predicted,e_0,e_1,in_test,label_true,labeled,color_prob,color_class,dp_is_ldp,dp_depth,dp_depth_alt,dp_parent,display_order
334_20220326223425,"0,1",/mnt/big/indeed/diopsis_quality/images/334_20220326223425.jpg,,334_20220326223425,334_20220326223425R,,0.00066741835,7.6173897,12.829784,0,,0,#440154,#AAAAAA,0,68464,12,30812,26593
299_20240410134816,"0,1",/mnt/big/indeed/diopsis_quality/images/299_20240410134816.jpg,,299_20240410134816,299_20240410134816R,,0.0,-2.19244,12.369892,0,,0,#440154,#AAAAAA,0,68468,18,21655,52641
201_20210720145552,"0,1",/mnt/big/indeed/diopsis_quality/images/201_20210720145552.jpg,,201_20210720145552,201_20210720145552R,,0.0,-1.8784447,-13.82294,0,,0,#440154,#AAAAAA,0,68466,16,17413,38523
222_20210728181433,"0,1",/mnt/big/indeed/diopsis_quality/images/222_20210728181433.jpg,,222_20210728181433,222_20210728181433R,,0.0,-1.7169266,-6.9144993,0,,0,#440154,#AAAAAA,0,68466,16,1119,38482
307_20210815013639,"0,1",/mnt/big/indeed/diopsis_quality/images/307_20210815013639.jpg,,307_20210815013639,307_20210815013639R,,0.0,-1.8992729,4.0142326,0,,0,#440154,#AAAAAA,0,68466,16,5782,38483
293_20230421230208,"0,1",/mnt/big/indeed/diopsis_quality/images/293_20230421230208.jpg,,293_20230421230208,293_20230421230208R,,0.0,-2.3969002,3.7456913,1,,0,#440154,#AAAAAA,0,68468,23,57648,52644
241_20230501051534,"0,1",/mnt/big/indeed/diopsis_quality/images/241_20230501051534.jpg,,241_20230501051534,241_20230501051534R,,0.029275218,-18.94686,-4.223528,1,,0,#46085c,#AAAAAA,0,68468,16,6453,52645
362_20230808081901,"0,1",/mnt/big/indeed/diopsis_quality/images/362_20230808081901.jpg,,362_20230808081901,362_20230808081901R,,0.0,0.14380646,-5.9634094,0,,0,#440154,#AAAAAA,0,68468,12,23295,52646
391_20240810084017,"0,1",/mnt/big/indeed/diopsis_quality/images/391_20240810084017.jpg,,391_20240810084017,391_20240810084017R,,0.0,0.7230015,-8.638922,0,,0,#440154,#AAAAAA,0,68465,19,18704,32583
266_20240831222218,"0,1",/mnt/big/indeed/diopsis_quality/images/266_20240831222218.jpg,,266_20240831222218,266_20240831222218R,,0.0047880523,-5.920931,4.4700603,0,,0,#440154,#AAAAAA,0,68468,15,43995,52639
331_20210825171616,"0,1",/mnt/big/indeed/diopsis_quality/images/331_20210825171616.jpg,,331_20210825171616,331_20210825171616R,,0.0,0.9302883,-11.317331,0,,0,#440154,#AAAAAA,0,68468,22,29264,52649
277_20231120113227,"0,1",/mnt/big/indeed/diopsis_quality/images/277_20231120113227.jpg,,277_20231120113227,277_20231120113227R,,0.0,-3.6230755,13.471573,0,,0,#440154,#AAAAAA,0,68458,17,29954,11786
255_20230908085017,"0,1",/mnt/big/indeed/diopsis_quality/images/255_20230908085017.jpg,,255_20230908085017,255_20230908085017R,,0.0,-4.5625677,-3.223568,0,,0,#440154,#AAAAAA,0,68468,13,770,52650
390_20230811073049,"0,1",/mnt/big/indeed/diopsis_quality/images/390_20230811073049.jpg,,390_20230811073049,390_20230811073049R,,0.0,-0.028532028,-8.315388,0,,0,#440154,#AAAAAA,0,68468,16,30917,52651
231_20240810154644,"0,1",/mnt/big/indeed/diopsis_quality/images/231_20240810154644.jpg,,231_20240810154644,231_20240810154644R,,0.0,-2.5982723,-4.300905,0,,0,#440154,#AAAAAA,0,68468,14,45652,52643
254_20240811224539,"0,1",/mnt/big/indeed/diopsis_quality/images/254_20240811224539.jpg,,254_20240811224539,254_20240811224539R,,0.0,0.48419,5.264385,0,,0,#440154,#AAAAAA,0,68438,20,64386,2656
282_20210718225803,"0,1",/mnt/big/indeed/diopsis_quality/images/282_20210718225803.jpg,,282_20210718225803,282_20210718225803R,,0.0030232016,-10.30848,3.2508183,0,,0,#440154,#AAAAAA,0,68459,16,16342,13740
251_20210923123121,"0,1",/mnt/big/indeed/diopsis_quality/images/251_20210923123121.jpg,,251_20210923123121,251_20210923123121R,,0.0,-4.9213123,-3.432106,0,,0,#440154,#AAAAAA,0,68455,10,17239,8693
229_20210814085843,"0,1",/mnt/big/indeed/diopsis_quality/images/229_20210814085843.jpg,,229_20210814085843,229_20210814085843R,,0.0,1.0130196,-11.771307,0,,0,#440154,#AAAAAA,0,68468,25,45349,52560
264_20220531153618,"0,1",/mnt/big/indeed/diopsis_quality/images/264_20220531153618.jpg,,264_20220531153618,264_20220531153618R,,0.0,0.11660004,-7.2680273,1,,0,#440154,#AAAAAA,0,68468,11,9628,52561
353_20220714015829,"0,1",/mnt/big/indeed/diopsis_quality/images/353_20220714015829.jpg,,353_20220714015829,353_20220714015829R,,0.0,0.55849266,3.720911,0,,0,#440154,#AAAAAA,1,68443,14,20363,3673
232_20240709045724,"0,1",/mnt/big/indeed/diopsis_quality/images/232_20240709045724.jpg,,232_20240709045724,232_20240709045724R,,0.0,-1.7264462,4.905445,0,,0,#440154,#AAAAAA,1,67627,10,57119,142
286_20210911203909,"0,1",/mnt/big/indeed/diopsis_quality/images/286_20210911203909.jpg,,286_20210911203909,286_20210911203909R,,0.0,2.970375,6.1761303,0,,0,#440154,#AAAAAA,0,68458,11,5099,11785
232_20230607234428,"0,1",/mnt/big/indeed/diopsis_quality/images/232_20230607234428.jpg,,232_20230607234428,232_20230607234428R,,0.00022653957,0.111766815,7.122183,0,,0,#440154,#AAAAAA,0,68466,17,32685,38591
355_20230605035803,"0,1",/mnt/big/indeed/diopsis_quality/images/355_20230605035803.jpg,,355_20230605035803,355_20230605035803R,,0.0,-3.1818504,5.3206787,0,,0,#440154,#AAAAAA,0,68453,23,12114,7423
386_20220609084348,"0,1",/mnt/big/indeed/diopsis_quality/images/386_20220609084348.jpg,,386_20220609084348,386_20220609084348R,,0.0,10.739754,6.5475197,1,,0,#440154,#AAAAAA,0,68455,13,35902,8803
329_20230524005852,"0,1",/mnt/big/indeed/diopsis_quality/images/329_20230524005852.jpg,,329_20230524005852,329_20230524005852R,,0.0,-3.716362,4.558964,0,,0,#440154,#AAAAAA,0,68465,15,66120,32497
278_20220611035745,"0,1",/mnt/big/indeed/diopsis_quality/images/278_20220611035745.jpg,,278_20220611035745,278_20220611035745R,,0.0,0.95354843,3.9183712,0,,0,#440154,#AAAAAA,0,68466,16,48568,38589
386_20220616003123,"0,1",/mnt/big/indeed/diopsis_quality/images/386_20220616003123.jpg,,386_20220616003123,386_20220616003123R,,0.0,-1.3191814,10.515743,0,,0,#440154,#AAAAAA,0,68459,19,42103,13753
238_20230608022753,"0,1",/mnt/big/indeed/diopsis_quality/images/238_20230608022753.jpg,,238_20230608022753,238_20230608022753R,,0.0,-0.7488537,6.4000053,0,,0,#440154,#AAAAAA,0,68468,23,19216,52570
364_20230820184706,"0,1",/mnt/big/indeed/diopsis_quality/images/364_20230820184706.jpg,,364_20230820184706,364_20230820184706R,,0.0,0.6514168,-9.495197,0,,0,#440154,#AAAAAA,0,68459,27,53837,13754
224_20230606151944,"0,1",/mnt/big/indeed/diopsis_quality/images/224_20230606151944.jpg,,224_20230606151944,224_20230606151944R,,0.0,-3.429329,-3.6922817,0,,0,#440154,#AAAAAA,0,68463,15,65327,23909
228_20210905123224,"0,1",/mnt/big/indeed/diopsis_quality/images/228_20210905123224.jpg,,228_20210905123224,228_20210905123224R,,0.0,0.29471207,-9.215715,0,,0,#440154,#AAAAAA,0,68464,13,21456,26545
337_20230530134659,"0,1",/mnt/big/indeed/diopsis_quality/images/337_20230530134659.jpg,,337_20230530134659,337_20230530134659R,,0.0,1.1538868,-3.8362827,0,,0,#440154,#AAAAAA,0,68466,9,51811,38590
222_20230627235436,"0,1",/mnt/big/indeed/diopsis_quality/images/222_20230627235436.jpg,,222_20230627235436,222_20230627235436R,,0.0,10.017168,2.655758,0,,0,#440154,#AAAAAA,0,68457,12,60986,10615
260_20240530165300,"0,1",/mnt/big/indeed/diopsis_quality/images/260_20240530165300.jpg,,260_20240530165300,260_20240530165300R,,0.0,0.18250275,-5.262141,0,,0,#440154,#AAAAAA,0,68466,10,24820,38571
251_20210826200221,"0,1",/mnt/big/indeed/diopsis_quality/images/251_20210826200221.jpg,,251_20210826200221,251_20210826200221R,,0.0,1.014349,-11.853417,0,,0,#440154,#AAAAAA,0,68468,26,51376,52591
331_20230526150746,"0,1",/mnt/big/indeed/diopsis_quality/images/331_20230526150746.jpg,,331_20230526150746,331_20230526150746R,,0.0,0.8386059,-4.925312,0,,0,#440154,#AAAAAA,0,68468,13,40512,52565
299_20240326215852,"0,1",/mnt/big/indeed/diopsis_quality/images/299_20240326215852.jpg,,299_20240326215852,299_20240326215852R,,0.013597705,-4.104456,12.776798,0,,0,#450457,#AAAAAA,0,68468,13,17036,52566
359_20230812030501,"0,1",/mnt/big/indeed/diopsis_quality/images/359_20230812030501.jpg,,359_20230812030501,359_20230812030501R,,0.0033106147,-2.2236195,4.4002705,0,,0,#440154,#AAAAAA,0,68468,16,24309,52567
259_20210730050625,"0,1",/mnt/big/indeed/diopsis_quality/images/259_20210730050625.jpg,,259_20210730050625,259_20210730050625R,,0.0028833498,2.162365,3.5659294,0,,0,#440154,#AAAAAA,0,68468,12,68291,52568
228_20210819082111,"0,1",/mnt/big/indeed/diopsis_quality/images/228_20210819082111.jpg,,228_20210819082111,228_20210819082111R,,0.0,-0.4007492,-6.80019,0,,0,#440154,#AAAAAA,0,68468,12,9396,52569
348_20220604153214,"0,1",/mnt/big/indeed/diopsis_quality/images/348_20220604153214.jpg,,348_20220604153214,348_20220604153214R,,0.0,-2.1539173,-7.7438297,1,,0,#440154,#AAAAAA,0,68466,10,5268,38569
307_20230309141035,"0,1",/mnt/big/indeed/diopsis_quality/images/307_20230309141035.jpg,,307_20230309141035,307_20230309141035R,,0.019312259,0.78373337,12.453457,1,,0,#450457,#AAAAAA,0,68459,13,25259,13755
212_20240530135248,"0,1",/mnt/big/indeed/diopsis_quality/images/212_20240530135248.jpg,,212_20240530135248,212_20240530135248R,,0.0,-13.149206,-5.578762,0,,0,#440154,#AAAAAA,0,68463,16,47292,23918
269_20231218172427,"0,1",/mnt/big/indeed/diopsis_quality/images/269_20231218172427.jpg,,269_20231218172427,269_20231218172427R,,0.0,-0.73781204,4.685417,0,,0,#440154,#AAAAAA,0,68465,17,4314,32550
227_20230612033036,"0,1",/mnt/big/indeed/diopsis_quality/images/227_20230612033036.jpg,,227_20230612033036,227_20230612033036R,,0.009326791,-5.8326874,4.19153,0,,0,#440154,#AAAAAA,0,68468,13,29406,52589
234_20240626012223,"0,1",/mnt/big/indeed/diopsis_quality/images/234_20240626012223.jpg,,234_20240626012223,234_20240626012223R,,0.0,-9.933643,10.273994,0,,0,#440154,#AAAAAA,0,68466,20,55518,38570
377_20220612054746,"0,1",/mnt/big/indeed/diopsis_quality/images/377_20220612054746.jpg,,377_20220612054746,377_20220612054746R,,0.0,10.680296,-3.2549973,0,,0,#440154,#AAAAAA,0,68468,17,8214,52590
283_20231227082004,"0,1",/mnt/big/indeed/diopsis_quality/images/283_20231227082004.jpg,,283_20231227082004,283_20231227082004R,,0.054961078,1.6466446,13.166512,0,,0,#471365,#AAAAAA,0,68460,12,48020,14006
250_20230702130303,"0,1",/mnt/big/indeed/diopsis_quality/images/250_20230702130303.jpg,,250_20230702130303,250_20230702130303R,,0.0,1.2438984,-5.698036,0,,0,#440154,#AAAAAA,0,68468,11,31765,52516
330_20210904062250,"0,1",/mnt/big/indeed/diopsis_quality/images/330_20210904062250.jpg,,330_20210904062250,330_20210904062250R,,0.0,-9.496782,5.0644646,0,,0,#440154,#AAAAAA,0,68468,14,33766,52517
373_20230515073141,"0,1",/mnt/big/indeed/diopsis_quality/images/373_20230515073141.jpg,,373_20230515073141,373_20230515073141R,,0.0,-1.2125931,-4.8920593,1,,0,#440154,#AAAAAA,0,68468,15,46312,52518
261_20230419001528,"0,1",/mnt/big/indeed/diopsis_quality/images/261_20230419001528.jpg,,261_20230419001528,261_20230419001528R,,0.019777799,-18.889353,-4.179146,1,,0,#450457,#AAAAAA,0,68462,18,10164,18457
268_20240705004931,"0,1",/mnt/big/indeed/diopsis_quality/images/268_20240705004931.jpg,,268_20240705004931,268_20240705004931R,,0.001402448,-5.1592903,11.148422,0,,0,#440154,#AAAAAA,0,68454,13,8607,8137
284_20210904003404,"0,1",/mnt/big/indeed/diopsis_quality/images/284_20210904003404.jpg,,284_20210904003404,284_20210904003404R,,0.0,1.8904095,4.59956,0,,0,#440154,#AAAAAA,0,68447,15,45491,4769
249_20210830103647,"0,1",/mnt/big/indeed/diopsis_quality/images/249_20210830103647.jpg,,249_20210830103647,249_20210830103647R,,0.0,-1.8012981,-6.8756447,0,,0,#440154,#AAAAAA,0,68468,23,38625,52519
304_20210810152726,"0,1",/mnt/big/indeed/diopsis_quality/images/304_20210810152726.jpg,,304_20210810152726,304_20210810152726R,,0.0,-2.059208,-12.719322,0,,0,#440154,#AAAAAA,0,68468,21,2161,52520
318_20210913164714,"0,1",/mnt/big/indeed/diopsis_quality/images/318_20210913164714.jpg,,318_20210913164714,318_20210913164714R,,0.0,0.26108932,-5.4481716,0,,0,#440154,#AAAAAA,0,68460,11,61780,14139
339_20240308042430,"0,1",/mnt/big/indeed/diopsis_quality/images/339_20240308042430.jpg,,339_20240308042430,339_20240308042430R,,0.037061777,1.1497955,12.518646,0,,0,#460b5e,#AAAAAA,0,68464,14,42745,26553
299_20220309071449,"0,1",/mnt/big/indeed/diopsis_quality/images/299_20220309071449.jpg,,299_20220309071449,299_20220309071449R,,0.029252117,11.72403,5.8779125,0,,0,#46085c,#AAAAAA,0,68452,15,67462,6965
262_20220409202702,"0,1",/mnt/big/indeed/diopsis_quality/images/262_20220409202702.jpg,,262_20220409202702,262_20220409202702R,,0.024625272,0.5421238,12.56086,0,,0,#46085c,#AAAAAA,0,68468,21,30440,52525
361_20230714003836,"0,1",/mnt/big/indeed/diopsis_quality/images/361_20230714003836.jpg,,361_20230714003836,361_20230714003836R,,0.0,-0.37784386,6.1802635,1,,0,#440154,#AAAAAA,0,68462,19,32036,18458
263_20230703014340,"0,1",/mnt/big/indeed/diopsis_quality/images/263_20230703014340.jpg,,263_20230703014340,263_20230703014340R,,0.021533731,-2.039137,5.19063,0,,0,#46085c,#AAAAAA,0,68468,17,43828,52526
257_20240326231948,"0,1",/mnt/big/indeed/diopsis_quality/images/257_20240326231948.jpg,,257_20240326231948,257_20240326231948R,,0.02868981,3.3098774,12.345905,0,,0,#46085c,#AAAAAA,0,68468,25,21836,52527
307_20230410034201,"0,1",/mnt/big/indeed/diopsis_quality/images/307_20230410034201.jpg,,307_20230410034201,307_20230410034201R,,0.05300423,-10.546692,-12.072876,0,,0,#471365,#AAAAAA,0,68466,21,7812,38633
212_20230629190649,"0,1",/mnt/big/indeed/diopsis_quality/images/212_20230629190649.jpg,,212_20230629190649,212_20230629190649R,,0.0,-12.660616,-5.936903,0,,0,#440154,#AAAAAA,0,68463,21,10068,23864
276_20210828100945,"0,1",/mnt/big/indeed/diopsis_quality/images/276_20210828100945.jpg,,276_20210828100945,276_20210828100945R,,0.0,-1.9935436,-7.6797247,1,,0,#440154,#AAAAAA,0,68466,14,66154,38632
324_20210905171047,"0,1",/mnt/big/indeed/diopsis_quality/images/324_20210905171047.jpg,,324_20210905171047,324_20210905171047R,,0.0,0.14745331,-4.516075,0,,0,#440154,#AAAAAA,0,68468,12,25362,52523
238_20230613121234,"0,1",/mnt/big/indeed/diopsis_quality/images/238_20230613121234.jpg,,238_20230613121234,238_20230613121234R,,0.0,-3.8228645,-3.5326118,0,,0,#440154,#AAAAAA,0,68462,13,51956,18459
340_20230515171810,"0,1",/mnt/big/indeed/diopsis_quality/images/340_20230515171810.jpg,,340_20230515171810,340_20230515171810R,,0.0,4.39452,-6.240096,0,,0,#440154,#AAAAAA,0,68465,19,51198,32468
237_20230501165317,"0,1",/mnt/big/indeed/diopsis_quality/images/237_20230501165317.jpg,,237_20230501165317,237_20230501165317R,,0.0,-2.5144348,-8.848897,0,,0,#440154,#AAAAAA,1,68296,16,19197,466
254_20240817144519,"0,1",/mnt/big/indeed/diopsis_quality/images/254_20240817144519.jpg,,254_20240817144519,254_20240817144519R,,0.0,-2.2541828,-7.397377,0,,0,#440154,#AAAAAA,0,68468,18,41884,52524
255_20220317083305,"0,1",/mnt/big/indeed/diopsis_quality/images/255_20220317083305.jpg,,255_20220317083305,255_20220317083305R,,0.028544204,-10.410207,3.6248798,0,,0,#46085c,#AAAAAA,0,68460,14,38660,14081
220_20211228005417,"0,1",/mnt/big/indeed/diopsis_quality/images/220_20211228005417.jpg,,220_20211228005417,220_20211228005417R,,0.0,-8.192033,0.35104942,0,,0,#440154,#AAAAAA,0,68466,16,37549,38628
269_20230927004101,"0,1",/mnt/big/indeed/diopsis_quality/images/269_20230927004101.jpg,,269_20230927004101,269_20230927004101R,,0.0,-4.4730377,4.351063,0,,0,#440154,#AAAAAA,0,68459,19,46175,13666
274_20220702132330,"0,1",/mnt/big/indeed/diopsis_quality/images/274_20220702132330.jpg,,274_20220702132330,274_20220702132330R,,0.0,-0.83617973,-9.656097,0,,0,#440154,#AAAAAA,0,68468,26,38415,52530
375_20230620022354,"0,1",/mnt/big/indeed/diopsis_quality/images/375_20230620022354.jpg,,375_20230620022354,375_20230620022354R,,0.0,-1.6372471,5.16774,1,,0,#440154,#AAAAAA,0,68463,19,13397,23910
293_20211208235025,"0,1",/mnt/big/indeed/diopsis_quality/images/293_20211208235025.jpg,,293_20211208235025,293_20211208235025R,,0.038448513,4.888544,19.572685,1,,0,#460b5e,#AAAAAA,0,68468,15,55888,52531
339_20231113164355,"0,1",/mnt/big/indeed/diopsis_quality/images/339_20231113164355.jpg,,339_20231113164355,339_20231113164355R,,0.06293426,3.1599026,12.136002,0,,0,#481769,#AAAAAA,0,68465,20,34193,32522
258_20230526081050,"0,1",/mnt/big/indeed/diopsis_quality/images/258_20230526081050.jpg,,258_20230526081050,258_20230526081050R,,0.0,-0.15739441,-6.065895,0,,0,#440154,#AAAAAA,0,68466,12,48725,38629
349_20230331051133,"0,1",/mnt/big/indeed/diopsis_quality/images/349_20230331051133.jpg,,349_20230331051133,349_20230331051133R,,0.029806199,-8.564321,9.025379,1,,0,#46085c,#AAAAAA,0,68453,8,52724,7424
263_20230509140615,"0,1",/mnt/big/indeed/diopsis_quality/images/263_20230509140615.jpg,,263_20230509140615,263_20230509140615R,,0.0,-5.53741,-9.7611475,0,,0,#440154,#AAAAAA,0,68468,15,1353,52485
247_20210801171521,"0,1",/mnt/big/indeed/diopsis_quality/images/247_20210801171521.jpg,,247_20210801171521,247_20210801171521R,,0.0,-0.16170692,-13.042767,0,,0,#440154,#AAAAAA,0,68468,28,5297,52486
378_20220921045403,"0,1",/mnt/big/indeed/diopsis_quality/images/378_20220921045403.jpg,,378_20220921045403,378_20220921045403R,,0.0043449677,-2.4008904,4.7465096,0,,0,#440154,#AAAAAA,0,68466,18,48807,38637
279_20230807132849,"0,1",/mnt/big/indeed/diopsis_quality/images/279_20230807132849.jpg,,279_20230807132849,279_20230807132849R,,0.0,-1.8707886,-9.503422,0,,0,#440154,#AAAAAA,0,68468,23,43145,52487
341_20220828151954,"0,1",/mnt/big/indeed/diopsis_quality/images/341_20220828151954.jpg,,341_20220828151954,341_20220828151954R,,0.0,-1.0979633,-4.9559116,0,,0,#440154,#AAAAAA,0,68468,14,18300,52488
342_20230614133711,"0,1",/mnt/big/indeed/diopsis_quality/images/342_20230614133711.jpg,,342_20230614133711,342_20230614133711R,,0.0,-2.9217453,-11.253988,0,,0,#440154,#AAAAAA,0,68468,20,24570,52489
330_20210820203818,"0,1",/mnt/big/indeed/diopsis_quality/images/330_20210820203818.jpg,,330_20210820203818,330_20210820203818R,,0.009552345,12.231403,6.7808685,0,,0,#440154,#AAAAAA,0,68468,12,27260,52490
388_20220713194123,"0,1",/mnt/big/indeed/diopsis_quality/images/388_20220713194123.jpg,,388_20220713194123,388_20220713194123R,,0.0,12.522995,16.753704,1,,0,#440154,#AAAAAA,0,68465,24,49666,32466
245_20220916104736,"0,1",/mnt/big/indeed/diopsis_quality/images/245_20220916104736.jpg,,245_20220916104736,245_20220916104736R,,0.0,-4.733762,-8.995169,0,,0,#440154,#AAAAAA,0,68468,18,31355,52492
304_20210908203346,"0,1",/mnt/big/indeed/diopsis_quality/images/304_20210908203346.jpg,,304_20210908203346,304_20210908203346R,,0.0,-1.318943,4.4843826,0,,0,#440154,#AAAAAA,0,68468,14,38031,52493
369_20230506151858,"0,1",/mnt/big/indeed/diopsis_quality/images/369_20230506151858.jpg,,369_20230506151858,369_20230506151858R,,0.0,5.1209373,-10.215471,0,,0,#440154,#AAAAAA,0,68462,20,7278,18460
273_20230530122850,"0,1",/mnt/big/indeed/diopsis_quality/images/273_20230530122850.jpg,,273_20230530122850,273_20230530122850R,,0.0,-1.5940762,-7.4510393,1,,0,#440154,#AAAAAA,0,68464,13,29141,26567
336_20240829053357,"0,1",/mnt/big/indeed/diopsis_quality/images/336_20240829053357.jpg,,336_20240829053357,336_20240829053357R,,0.0075523434,16.515171,-5.2990417,0,,0,#440154,#AAAAAA,0,68468,16,14147,52494
225_20230702002000,"0,1",/mnt/big/indeed/diopsis_quality/images/225_20230702002000.jpg,,225_20230702002000,225_20230702002000R,,0.013407151,2.4686775,1.4884567,0,,0,#450457,#AAAAAA,0,68468,12,13389,52495
316_20210913195115,"0,1",/mnt/big/indeed/diopsis_quality/images/316_20210913195115.jpg,,316_20210913195115,316_20210913195115R,,0.0,0.72724915,-8.893156,0,,0,#440154,#AAAAAA,0,68468,20,29788,52496
378_20220603061721,"0,1",/mnt/big/indeed/diopsis_quality/images/378_20220603061721.jpg,,378_20220603061721,378_20220603061721R,,0.0,4.235401,15.282471,0,,0,#440154,#AAAAAA,0,68464,24,8737,26568
215_20230807061807,"0,1",/mnt/big/indeed/diopsis_quality/images/215_20230807061807.jpg,,215_20230807061807,215_20230807061807R,,0.005447082,-7.081026,3.1857796,0,,0,#440154,#AAAAAA,0,68436,19,46610,2438
290_20230802180101,"0,1",/mnt/big/indeed/diopsis_quality/images/290_20230802180101.jpg,,290_20230802180101,290_20230802180101R,,0.0,0.8261776,-4.1563625,0,,0,#440154,#AAAAAA,1,68440,9,27611,2944
370_20240625072522,"0,1",/mnt/big/indeed/diopsis_quality/images/370_20240625072522.jpg,,370_20240625072522,370_20240625072522R,,0.0,-1.2150898,13.284962,0,,0,#440154,#AAAAAA,0,68468,15,4492,52515
240_20240628020805,"0,1",/mnt/big/indeed/diopsis_quality/images/240_20240628020805.jpg,,240_20240628020805,240_20240628020805R,,0.0,-9.927933,10.304905,0,,0,#440154,#AAAAAA,0,68465,18,38122,32518
354_20220827140133,"0,1",/mnt/big/indeed/diopsis_quality/images/354_20220827140133.jpg,,354_20220827140133,354_20220827140133R,,0.0,-1.2212734,-7.212408,0,,0,#440154,#AAAAAA,0,68466,14,62438,38635
299_20220309095549,"0,1",/mnt/big/indeed/diopsis_quality/images/299_20220309095549.jpg,,299_20220309095549,299_20220309095549R,,0.007510167,-12.836924,0.082616806,0,,0,#440154,#AAAAAA,0,68465,15,20145,32500
